id,partnerid,sessionid,ageyo,sex,ethnicity,rfattrac,rkindunder,sim_manuallandmarks,avg_manuallandmarks,LD1_manuallandmarks,year,ethnicityhighgroup,partnerclass_hg,ethnicmatch_hg,partnermasc_LDA_manuallandmarks,sim_NN,sim_autolandmarks,LD1_autolandmarks,gsd_autolandmarked,pitch_angle,roll_angle,yaw_angle,avg_NN,LD_NN,gsd_NN,gsd_manuallandmarks,avg_autolandmark
15001164,15000164,1516,18.08333,-1,Caucasian,5,5,-0.131548013,-0.060443555,-2.824948763,2015,Caucasian,Caucasian,1,1.713366884,-963.0906489,-0.102590041,-1.931660161,-1.850810392,9.989112,0.18367109,8.644138,-514.6189064,-4.404746176,-0.960160625,-3.48156827,-0.046016525
15001164,15000165,1516,18.08333,-1,Caucasian,3,4,-0.072056658,-0.060443555,-2.824948763,2015,Caucasian,Caucasian,1,-0.941234071,-699.5415623,-0.062842407,-1.931660161,-1.850810392,9.989112,0.18367109,8.644138,-514.6189064,-4.404746176,-0.960160625,-3.48156827,-0.046016525
15001171,15000171,1517,17.41667,-1,Indian,6,7,-0.068261982,-0.082002417,-1.069015211,2015,Asian,Asian,1,-0.323485626,-927.8009211,-0.045081334,-0.639718951,-1.641118375,10.407575,-2.4589255,2.6670418,-770.2944347,-4.281483791,-2.123415275,-2.10247704,-0.038978285
15001171,15000172,1517,17.41667,-1,Indian,4,5,-0.079673503,-0.082002417,-1.069015211,2015,Asian,Caucasian,-1,1.200831329,-1173.455293,-0.059554276,-0.639718951,-1.641118375,10.407575,-2.4589255,2.6670418,-770.2944347,-4.281483791,-2.123415275,-2.10247704,-0.038978285
15001171,15000173,1517,17.41667,-1,Indian,3,5,-0.074295453,-0.082002417,-1.069015211,2015,Asian,Asian,1,1.181479838,-924.2578843,-0.059428469,-0.639718951,-1.641118375,10.407575,-2.4589255,2.6670418,-770.2944347,-4.281483791,-2.123415275,-2.10247704,-0.038978285
15001171,15000174,1517,17.41667,-1,Indian,5,7,-0.095485992,-0.082002417,-1.069015211,2015,Asian,African,-1,0.723345783,-1085.74962,-0.076166758,-0.639718951,-1.641118375,10.407575,-2.4589255,2.6670418,-770.2944347,-4.281483791,-2.123415275,-2.10247704,-0.038978285
15001172,15000171,1517,19.5,-1,Asian,5,4,-0.088537378,-0.079644517,-1.280741612,2015,Asian,Asian,1,-0.323485626,-942.0035475,-0.048029588,-0.531720035,-1.316625456,6.5758796,-1.8723055,4.491417,-738.8795586,-3.946144318,-1.688153331,-2.503711816,-0.033192042
15001172,15000172,1517,19.5,-1,Asian,2,4,-0.084466241,-0.079644517,-1.280741612,2015,Asian,Caucasian,-1,1.200831329,-1040.335932,-0.062790121,-0.531720035,-1.316625456,6.5758796,-1.8723055,4.491417,-738.8795586,-3.946144318,-1.688153331,-2.503711816,-0.033192042
15001172,15000173,1517,19.5,-1,Asian,2,4,-0.075084751,-0.079644517,-1.280741612,2015,Asian,Asian,1,1.181479838,-873.8220057,-0.066562885,-0.531720035,-1.316625456,6.5758796,-1.8723055,4.491417,-738.8795586,-3.946144318,-1.688153331,-2.503711816,-0.033192042
15001172,15000174,1517,19.5,-1,Asian,5,5,-0.090066579,-0.079644517,-1.280741612,2015,Asian,African,-1,0.723345783,-904.9274848,-0.073892689,-0.531720035,-1.316625456,6.5758796,-1.8723055,4.491417,-738.8795586,-3.946144318,-1.688153331,-2.503711816,-0.033192042
15001173,15000171,1517,18.91667,-1,Indian,6,7,-0.066388023,-0.047499806,-1.220333685,2015,Asian,Asian,1,-0.323485626,-718.7999862,-0.055350712,-1.317846531,-1.252691457,10.735081,-4.1378274,6.5540514,-611.2183808,-3.210242662,-0.593456424,-1.910325795,-0.049761543
15001173,15000172,1517,18.91667,-1,Indian,4,6,-0.089004032,-0.047499806,-1.220333685,2015,Asian,Caucasian,-1,1.200831329,-1007.42783,-0.051884215,-1.317846531,-1.252691457,10.735081,-4.1378274,6.5540514,-611.2183808,-3.210242662,-0.593456424,-1.910325795,-0.049761543
15001173,15000173,1517,18.91667,-1,Indian,5,6,-0.10633558,-0.047499806,-1.220333685,2015,Asian,Asian,1,1.181479838,-789.3425765,-0.064056848,-1.317846531,-1.252691457,10.735081,-4.1378274,6.5540514,-611.2183808,-3.210242662,-0.593456424,-1.910325795,-0.049761543
15001173,15000174,1517,18.91667,-1,Indian,6,6,-0.104423043,-0.047499806,-1.220333685,2015,Asian,African,-1,0.723345783,-961.4183193,-0.083082427,-1.317846531,-1.252691457,10.735081,-4.1378274,6.5540514,-611.2183808,-3.210242662,-0.593456424,-1.910325795,-0.049761543
15001174,15000171,1517,18.58333,-1,Caucasian,7,7,-0.08318692,-0.073451278,-0.934459426,2015,Caucasian,Asian,-1,-0.323485626,-812.7374307,-0.058238163,-1.007197862,-2.665336364,9.285461,-1.9723167,6.284643,-423.6524204,-4.174937885,-1.626561046,-3.179086521,-0.040409981
15001174,15000172,1517,18.58333,-1,Caucasian,6,6,-0.07012829,-0.073451278,-0.934459426,2015,Caucasian,Caucasian,1,1.200831329,-853.6421647,-0.056602178,-1.007197862,-2.665336364,9.285461,-1.9723167,6.284643,-423.6524204,-4.174937885,-1.626561046,-3.179086521,-0.040409981
15001174,15000173,1517,18.58333,-1,Caucasian,6,4,-0.065801631,-0.073451278,-0.934459426,2015,Caucasian,Asian,-1,1.181479838,-873.9426297,-0.066745206,-1.007197862,-2.665336364,9.285461,-1.9723167,6.284643,-423.6524204,-4.174937885,-1.626561046,-3.179086521,-0.040409981
15001174,15000174,1517,18.58333,-1,Caucasian,6,6,-0.093581925,-0.073451278,-0.934459426,2015,Caucasian,African,-1,0.723345783,-823.8211266,-0.084627657,-1.007197862,-2.665336364,9.285461,-1.9723167,6.284643,-423.6524204,-4.174937885,-1.626561046,-3.179086521,-0.040409981
15001181,15000181,1518,18.41667,-1,Half Australian Half Indian,5,4,-0.056036669,-0.07781942,-0.601829543,2015,Caucasian,Caucasian,1,-0.354218934,-941.5892731,-0.063428056,-1.099289207,-1.648576503,6.6364036,0.43189391,3.60876,-507.1708203,-4.831140208,-1.899980071,-0.89287203,-0.045801756
15001181,15000182,1518,18.41667,-1,Half Australian Half Indian,5,5,-0.081653522,-0.07781942,-0.601829543,2015,Caucasian,Caucasian,1,2.396348202,-797.7868291,-0.079237197,-1.099289207,-1.648576503,6.6364036,0.43189391,3.60876,-507.1708203,-4.831140208,-1.899980071,-0.89287203,-0.045801756
15001181,15000183,1518,18.41667,-1,Half Australian Half Indian,3,4,-0.085857756,-0.07781942,-0.601829543,2015,Caucasian,Caucasian,1,-0.386792472,-886.8349071,-0.082994956,-1.099289207,-1.648576503,6.6364036,0.43189391,3.60876,-507.1708203,-4.831140208,-1.899980071,-0.89287203,-0.045801756
15001181,15000184,1518,18.41667,-1,Half Australian Half Indian,3,5,-0.062408048,-0.07781942,-0.601829543,2015,Caucasian,Asian,-1,0.092637343,-814.7993911,-0.052815285,-1.099289207,-1.648576503,6.6364036,0.43189391,3.60876,-507.1708203,-4.831140208,-1.899980071,-0.89287203,-0.045801756
15001181,15000185,1518,18.41667,-1,Half Australian Half Indian,6,6,-0.067816716,-0.07781942,-0.601829543,2015,Caucasian,Caucasian,1,1.150035459,-753.5075658,-0.066704308,-1.099289207,-1.648576503,6.6364036,0.43189391,3.60876,-507.1708203,-4.831140208,-1.899980071,-0.89287203,-0.045801756
15001182,15000181,1518,19,-1,Caucasian,4,5,-0.066110074,-0.065600794,-0.672122099,2015,Caucasian,Caucasian,1,-0.354218934,-999.9832638,-0.078016626,-2.672713971,-2.959253567,8.476421,-2.1045241,3.069972,-543.8168919,-3.417508206,-1.308760397,-2.313669949,-0.061658435
15001182,15000182,1518,19,-1,Caucasian,6,6,-0.085489446,-0.065600794,-0.672122099,2015,Caucasian,Caucasian,1,2.396348202,-829.0208158,-0.091894343,-2.672713971,-2.959253567,8.476421,-2.1045241,3.069972,-543.8168919,-3.417508206,-1.308760397,-2.313669949,-0.061658435
15001182,15000183,1518,19,-1,Caucasian,4,3,-0.080404242,-0.065600794,-0.672122099,2015,Caucasian,Caucasian,1,-0.386792472,-969.9769011,-0.085659921,-2.672713971,-2.959253567,8.476421,-2.1045241,3.069972,-543.8168919,-3.417508206,-1.308760397,-2.313669949,-0.061658435
15001182,15000184,1518,19,-1,Caucasian,4,4,-0.057295748,-0.065600794,-0.672122099,2015,Caucasian,Asian,-1,0.092637343,-733.3769513,-0.054955603,-2.672713971,-2.959253567,8.476421,-2.1045241,3.069972,-543.8168919,-3.417508206,-1.308760397,-2.313669949,-0.061658435
15001182,15000185,1518,19,-1,Caucasian,6,4,-0.081492307,-0.065600794,-0.672122099,2015,Caucasian,Caucasian,1,1.150035459,-783.9672085,-0.089591443,-2.672713971,-2.959253567,8.476421,-2.1045241,3.069972,-543.8168919,-3.417508206,-1.308760397,-2.313669949,-0.061658435
15001193,15000191,1519,18.5,-1,Caucasian,4,2,-0.066675798,-0.070173742,-0.891800977,2015,Caucasian,Caucasian,1,0.659502395,-721.2096163,-0.051261433,-0.654954455,-0.941009959,6.754948,-5.7098966,8.62484,-593.2296387,-2.549459796,-1.252761757,-1.523571333,-0.049609755
15001193,15000192,1519,18.5,-1,Caucasian,4,5,-0.098970243,-0.070173742,-0.891800977,2015,Caucasian,Asian,-1,2.656048509,-779.9346948,-0.056577107,-0.654954455,-0.941009959,6.754948,-5.7098966,8.62484,-593.2296387,-2.549459796,-1.252761757,-1.523571333,-0.049609755
15001193,15000193,1519,18.5,-1,Caucasian,5,5,-0.070658991,-0.070173742,-0.891800977,2015,Caucasian,Caucasian,1,0.171700545,-819.149445,-0.057923894,-0.654954455,-0.941009959,6.754948,-5.7098966,8.62484,-593.2296387,-2.549459796,-1.252761757,-1.523571333,-0.049609755
15001193,15000194,1519,18.5,-1,Caucasian,5,6,-0.056837237,-0.070173742,-0.891800977,2015,Caucasian,Pacific Islander,-1,2.628023699,-856.3060462,-0.038724422,-0.654954455,-0.941009959,6.754948,-5.7098966,8.62484,-593.2296387,-2.549459796,-1.252761757,-1.523571333,-0.049609755
15001193,15000195,1519,18.5,-1,Caucasian,5,6,-0.081824291,-0.070173742,-0.891800977,2015,Caucasian,Asian,-1,0.889095718,-797.8960509,-0.045244077,-0.654954455,-0.941009959,6.754948,-5.7098966,8.62484,-593.2296387,-2.549459796,-1.252761757,-1.523571333,-0.049609755
15001194,15000191,1519,19.5,-1,South East Asian,5,4,-0.09553122,-0.046990515,-0.366739891,2015,Asian,Caucasian,-1,0.659502395,-961.9723679,-0.092303984,-3.123070059,-4.182485561,10.477144,2.7111309,1.0979085,-666.2918,-2.77371054,-1.229854306,-2.668902663,-0.070965176
15001194,15000192,1519,19.5,-1,South East Asian,3,6,-0.107845137,-0.046990515,-0.366739891,2015,Asian,Asian,1,2.656048509,-860.7591266,-0.100120097,-3.123070059,-4.182485561,10.477144,2.7111309,1.0979085,-666.2918,-2.77371054,-1.229854306,-2.668902663,-0.070965176
15001194,15000193,1519,19.5,-1,South East Asian,6,5,-0.104818042,-0.046990515,-0.366739891,2015,Asian,Caucasian,-1,0.171700545,-963.5869237,-0.104780263,-3.123070059,-4.182485561,10.477144,2.7111309,1.0979085,-666.2918,-2.77371054,-1.229854306,-2.668902663,-0.070965176
15001194,15000194,1519,19.5,-1,South East Asian,6,5,-0.099890546,-0.046990515,-0.366739891,2015,Asian,Pacific Islander,-1,2.628023699,-891.6245123,-0.096628102,-3.123070059,-4.182485561,10.477144,2.7111309,1.0979085,-666.2918,-2.77371054,-1.229854306,-2.668902663,-0.070965176
15001194,15000195,1519,19.5,-1,South East Asian,6,5,-0.090315368,-0.046990515,-0.366739891,2015,Asian,Asian,1,0.889095718,-820.9174996,-0.077381462,-3.123070059,-4.182485561,10.477144,2.7111309,1.0979085,-666.2918,-2.77371054,-1.229854306,-2.668902663,-0.070965176
15001204,15000201,1520,18.33333,-1,Caucasian,6,7,-0.062834813,-0.077745649,-0.85894868,2015,Caucasian,Caucasian,1,1.126808257,-714.920904,-0.047421652,-1.566094933,-1.277273171,8.897996,-1.8793722,4.545539,-466.885333,-2.810694477,-1.012393282,-1.894589684,-0.039179164
15001204,15000202,1520,18.33333,-1,Caucasian,5,6,-0.08051215,-0.077745649,-0.85894868,2015,Caucasian,Caucasian,1,0.59007302,-706.9838642,-0.060582365,-1.566094933,-1.277273171,8.897996,-1.8793722,4.545539,-466.885333,-2.810694477,-1.012393282,-1.894589684,-0.039179164
15001204,15000203,1520,18.33333,-1,Caucasian,4,5,-0.08609606,-0.077745649,-0.85894868,2015,Caucasian,Caucasian,1,0.595532086,-732.2321047,-0.060917666,-1.566094933,-1.277273171,8.897996,-1.8793722,4.545539,-466.885333,-2.810694477,-1.012393282,-1.894589684,-0.039179164
15001204,15000204,1520,18.33333,-1,Caucasian,5,6,-0.098079426,-0.077745649,-0.85894868,2015,Caucasian,Asian,-1,2.027541471,-789.0201469,-0.07157396,-1.566094933,-1.277273171,8.897996,-1.8793722,4.545539,-466.885333,-2.810694477,-1.012393282,-1.894589684,-0.039179164
15001204,15000205,1520,18.33333,-1,Caucasian,5,6,-0.085084646,-0.077745649,-0.85894868,2015,Caucasian,Caucasian,1,1.278439276,-675.8752114,-0.072281922,-1.566094933,-1.277273171,8.897996,-1.8793722,4.545539,-466.885333,-2.810694477,-1.012393282,-1.894589684,-0.039179164
15001221,15000221,1522,18.25,-1,Caucasian,4,4,-0.14753997,-0.01,-1.651799651,2015,Caucasian,Caucasian,1,1.411939302,-894.9880327,-0.090293309,-1.743926237,-1.092060526,9.549743,-0.7555916,3.8321648,-642.2222982,-4.080943624,-1.899185554,-3.701951813,-0.057602984
15001221,15000222,1522,18.25,-1,Caucasian,5,6,-0.125268537,-0.01,-1.651799651,2015,Caucasian,Asian,-1,0.889781336,-811.8111816,-0.059812055,-1.743926237,-1.092060526,9.549743,-0.7555916,3.8321648,-642.2222982,-4.080943624,-1.899185554,-3.701951813,-0.057602984
15001221,15000223,1522,18.25,-1,Caucasian,4,4,-0.148148583,-0.01,-1.651799651,2015,Caucasian,Asian,-1,1.058440049,-851.2062732,-0.104345521,-1.743926237,-1.092060526,9.549743,-0.7555916,3.8321648,-642.2222982,-4.080943624,-1.899185554,-3.701951813,-0.057602984
15001221,15000224,1522,18.25,-1,Caucasian,7,5,-0.128297181,-0.01,-1.651799651,2015,Caucasian,Caucasian,1,0.602637749,-984.4785806,-0.067543487,-1.743926237,-1.092060526,9.549743,-0.7555916,3.8321648,-642.2222982,-4.080943624,-1.899185554,-3.701951813,-0.057602984
15001221,15000225,1522,18.25,-1,Caucasian,4,4,-0.153447161,-0.01,-1.651799651,2015,Caucasian,Asian,-1,1.666152059,-861.8863947,-0.071797642,-1.743926237,-1.092060526,9.549743,-0.7555916,3.8321648,-642.2222982,-4.080943624,-1.899185554,-3.701951813,-0.057602984
15001222,15000221,1522,20.33333,-1,Caucasian,6,5,-0.100299988,-0.062762308,-1.531514323,2015,Caucasian,Caucasian,1,1.411939302,-822.3675526,-0.087107695,-1.503599667,0.082466798,6.2451935,-1.4633657,6.790937,-518.352042,-3.640557641,-1.780847207,0.371486847,-0.057888778
15001222,15000222,1522,20.33333,-1,Caucasian,5,5,-0.084732509,-0.062762308,-1.531514323,2015,Caucasian,Asian,-1,0.889781336,-797.1940265,-0.071378442,-1.503599667,0.082466798,6.2451935,-1.4633657,6.790937,-518.352042,-3.640557641,-1.780847207,0.371486847,-0.057888778
15001222,15000223,1522,20.33333,-1,Caucasian,5,5,-0.087372033,-0.062762308,-1.531514323,2015,Caucasian,Asian,-1,1.058440049,-1025.841259,-0.098599758,-1.503599667,0.082466798,6.2451935,-1.4633657,6.790937,-518.352042,-3.640557641,-1.780847207,0.371486847,-0.057888778
15001222,15000224,1522,20.33333,-1,Caucasian,5,4,-0.075524673,-0.062762308,-1.531514323,2015,Caucasian,Caucasian,1,0.602637749,-837.2290092,-0.072349053,-1.503599667,0.082466798,6.2451935,-1.4633657,6.790937,-518.352042,-3.640557641,-1.780847207,0.371486847,-0.057888778
15001222,15000225,1522,20.33333,-1,Caucasian,5,3,-0.04562112,-0.062762308,-1.531514323,2015,Caucasian,Asian,-1,1.666152059,-798.3325306,-0.044964374,-1.503599667,0.082466798,6.2451935,-1.4633657,6.790937,-518.352042,-3.640557641,-1.780847207,0.371486847,-0.057888778
15001223,15000221,1522,18.66667,-1,Caucasian,7,6,-0.101094676,-0.056107365,-3.563869839,2015,Caucasian,Caucasian,1,1.411939302,-749.1130362,-0.094508561,-1.786956891,-2.620093143,11.37962,-0.3734631,2.2903373,-439.9873576,-2.464101762,-1.329882935,-3.074550922,-0.052329418
15001223,15000222,1522,18.66667,-1,Caucasian,4,6,-0.085410704,-0.056107365,-3.563869839,2015,Caucasian,Asian,-1,0.889781336,-666.8520666,-0.075274755,-1.786956891,-2.620093143,11.37962,-0.3734631,2.2903373,-439.9873576,-2.464101762,-1.329882935,-3.074550922,-0.052329418
15001223,15000223,1522,18.66667,-1,Caucasian,3,5,-0.118920626,-0.056107365,-3.563869839,2015,Caucasian,Asian,-1,1.058440049,-908.9283162,-0.11329842,-1.786956891,-2.620093143,11.37962,-0.3734631,2.2903373,-439.9873576,-2.464101762,-1.329882935,-3.074550922,-0.052329418
15001223,15000224,1522,18.66667,-1,Caucasian,5,6,-0.084949502,-0.056107365,-3.563869839,2015,Caucasian,Caucasian,1,0.602637749,-860.558598,-0.063911347,-1.786956891,-2.620093143,11.37962,-0.3734631,2.2903373,-439.9873576,-2.464101762,-1.329882935,-3.074550922,-0.052329418
15001223,15000225,1522,18.66667,-1,Caucasian,4,5,-0.11449692,-0.056107365,-3.563869839,2015,Caucasian,Asian,-1,1.666152059,-747.6299294,-0.079998402,-1.786956891,-2.620093143,11.37962,-0.3734631,2.2903373,-439.9873576,-2.464101762,-1.329882935,-3.074550922,-0.052329418
15001225,15000221,1522,18.08333,-1,SRI LANKAN,3,6,-0.092370414,-0.086395957,-2.104387736,2015,Asian,Caucasian,-1,1.411939302,-940.976613,-0.09917173,-1.852378004,-2.80975811,10.112338,-0.46534395,1.7364202,-690.7447983,-3.885466492,-0.974318622,-1.967748415,-0.046024992
15001225,15000222,1522,18.08333,-1,SRI LANKAN,2,6,-0.049984248,-0.086395957,-2.104387736,2015,Asian,Asian,1,0.889781336,-893.50661,-0.047437991,-1.852378004,-2.80975811,10.112338,-0.46534395,1.7364202,-690.7447983,-3.885466492,-0.974318622,-1.967748415,-0.046024992
15001225,15000223,1522,18.08333,-1,SRI LANKAN,3,5,-0.101409891,-0.086395957,-2.104387736,2015,Asian,Asian,1,1.058440049,-893.4286131,-0.120498784,-1.852378004,-2.80975811,10.112338,-0.46534395,1.7364202,-690.7447983,-3.885466492,-0.974318622,-1.967748415,-0.046024992
15001225,15000224,1522,18.08333,-1,SRI LANKAN,7,5,-0.068579136,-0.086395957,-2.104387736,2015,Asian,Caucasian,-1,0.602637749,-929.6253069,-0.074226253,-1.852378004,-2.80975811,10.112338,-0.46534395,1.7364202,-690.7447983,-3.885466492,-0.974318622,-1.967748415,-0.046024992
15001225,15000225,1522,18.08333,-1,SRI LANKAN,7,6,-0.067033304,-0.086395957,-2.104387736,2015,Asian,Asian,1,1.666152059,-908.3546321,-0.052621194,-1.852378004,-2.80975811,10.112338,-0.46534395,1.7364202,-690.7447983,-3.885466492,-0.974318622,-1.967748415,-0.046024992
15001231,15000231,1523,20.75,-1,Caucasian,5,4,-0.127670016,-0.037899299,-1.709971106,2015,Caucasian,Asian,-1,1.830810603,-850.3110477,-0.09909891,-0.805364217,-0.550983433,3.9416072,-4.419964,9.793391,-585.803516,-3.412621056,-1.467426386,-1.149945195,-0.083841658
15001231,15000232,1523,20.75,-1,Caucasian,3,2,-0.087524875,-0.037899299,-1.709971106,2015,Caucasian,Caucasian,1,1.908940323,-791.9511861,-0.084712972,-0.805364217,-0.550983433,3.9416072,-4.419964,9.793391,-585.803516,-3.412621056,-1.467426386,-1.149945195,-0.083841658
15001231,15000233,1523,20.75,-1,Caucasian,3,3,-0.105347752,-0.037899299,-1.709971106,2015,Caucasian,Asian,-1,2.562078759,-886.5476565,-0.092237124,-0.805364217,-0.550983433,3.9416072,-4.419964,9.793391,-585.803516,-3.412621056,-1.467426386,-1.149945195,-0.083841658
15001231,15000234,1523,20.75,-1,Caucasian,6,6,-0.112650129,-0.037899299,-1.709971106,2015,Caucasian,Caucasian,1,-0.289194882,-818.706895,-0.109617171,-0.805364217,-0.550983433,3.9416072,-4.419964,9.793391,-585.803516,-3.412621056,-1.467426386,-1.149945195,-0.083841658
15001232,15000231,1523,17.75,-1,Caucasian,5,5,-0.104426737,-0.05972252,-2.258782606,2015,Caucasian,Asian,-1,1.830810603,-781.0564256,-0.096011366,-1.653037484,-1.235372762,4.9833713,0.19856632,-2.2865229,-524.9291651,-3.875793617,-1.314865745,0.046439918,-0.054578984
15001232,15000232,1523,17.75,-1,Caucasian,5,5,-0.096806479,-0.05972252,-2.258782606,2015,Caucasian,Caucasian,1,1.908940323,-843.4812637,-0.090894005,-1.653037484,-1.235372762,4.9833713,0.19856632,-2.2865229,-524.9291651,-3.875793617,-1.314865745,0.046439918,-0.054578984
15001232,15000233,1523,17.75,-1,Caucasian,6,5,-0.095380581,-0.05972252,-2.258782606,2015,Caucasian,Asian,-1,2.562078759,-851.3482169,-0.091772689,-1.653037484,-1.235372762,4.9833713,0.19856632,-2.2865229,-524.9291651,-3.875793617,-1.314865745,0.046439918,-0.054578984
15001232,15000234,1523,17.75,-1,Caucasian,5,6,-0.084361989,-0.05972252,-2.258782606,2015,Caucasian,Caucasian,1,-0.289194882,-836.0962699,-0.083483105,-1.653037484,-1.235372762,4.9833713,0.19856632,-2.2865229,-524.9291651,-3.875793617,-1.314865745,0.046439918,-0.054578984
15001233,15000231,1523,17.83333,-1,South Asian,5,4,-0.115384293,-0.062650435,-0.294618813,2015,Asian,Asian,1,1.830810603,-968.9768438,-0.072389044,-1.960653012,-0.978874888,6.7400475,-2.787099,3.991793,-809.3523275,-3.585577566,-2.009859119,0.123159546,-0.046875818
15001233,15000232,1523,17.83333,-1,South Asian,3,6,-0.074096469,-0.062650435,-0.294618813,2015,Asian,Caucasian,-1,1.908940323,-1049.703086,-0.058902675,-1.960653012,-0.978874888,6.7400475,-2.787099,3.991793,-809.3523275,-3.585577566,-2.009859119,0.123159546,-0.046875818
15001233,15000233,1523,17.83333,-1,South Asian,5,5,-0.077784459,-0.062650435,-0.294618813,2015,Asian,Asian,1,2.562078759,-774.9030733,-0.078114255,-1.960653012,-0.978874888,6.7400475,-2.787099,3.991793,-809.3523275,-3.585577566,-2.009859119,0.123159546,-0.046875818
15001233,15000234,1523,17.83333,-1,South Asian,5,6,-0.092927426,-0.062650435,-0.294618813,2015,Asian,Caucasian,-1,-0.289194882,-1039.892116,-0.075202025,-1.960653012,-0.978874888,6.7400475,-2.787099,3.991793,-809.3523275,-3.585577566,-2.009859119,0.123159546,-0.046875818
15001234,15000231,1523,17.66667,-1,Caucasian,4,5,-0.091162366,-0.079471652,1.001618644,2015,Caucasian,Asian,-1,1.830810603,-874.5690906,-0.055128622,1.568607963,0.750928249,3.1170452,-3.3653157,12.818051,-570.1336835,-4.217019227,-1.715468559,1.101595017,-0.050282569
15001234,15000232,1523,17.66667,-1,Caucasian,4,5,-0.04222146,-0.079471652,1.001618644,2015,Caucasian,Caucasian,1,1.908940323,-752.8370954,-0.0424867,1.568607963,0.750928249,3.1170452,-3.3653157,12.818051,-570.1336835,-4.217019227,-1.715468559,1.101595017,-0.050282569
15001234,15000233,1523,17.66667,-1,Caucasian,5,5,-0.055639945,-0.079471652,1.001618644,2015,Caucasian,Asian,-1,2.562078759,-897.5147737,-0.054408437,1.568607963,0.750928249,3.1170452,-3.3653157,12.818051,-570.1336835,-4.217019227,-1.715468559,1.101595017,-0.050282569
15001234,15000234,1523,17.66667,-1,Caucasian,5,6,-0.059783444,-0.079471652,1.001618644,2015,Caucasian,Caucasian,1,-0.289194882,-775.8386732,-0.060869093,1.568607963,0.750928249,3.1170452,-3.3653157,12.818051,-570.1336835,-4.217019227,-1.715468559,1.101595017,-0.050282569
15001235,15000231,1523,17.91667,-1,Asian,5,5,-0.096686642,-0.060060675,-0.298037367,2015,Asian,Asian,1,1.830810603,-825.9422416,-0.084416685,-0.190825732,0.845140374,-1.2728168,-5.6619816,9.550686,-564.6336797,-4.818413274,-0.921980488,0.056884959,-0.075452767
15001235,15000232,1523,17.91667,-1,Asian,1,4,-0.057768403,-0.060060675,-0.298037367,2015,Asian,Caucasian,-1,1.908940323,-725.1936498,-0.062881417,-0.190825732,0.845140374,-1.2728168,-5.6619816,9.550686,-564.6336797,-4.818413274,-0.921980488,0.056884959,-0.075452767
15001235,15000233,1523,17.91667,-1,Asian,4,5,-0.079452302,-0.060060675,-0.298037367,2015,Asian,Asian,1,2.562078759,-904.2218229,-0.070193582,-0.190825732,0.845140374,-1.2728168,-5.6619816,9.550686,-564.6336797,-4.818413274,-0.921980488,0.056884959,-0.075452767
15001235,15000234,1523,17.91667,-1,Asian,6,6,-0.07855769,-0.060060675,-0.298037367,2015,Asian,Caucasian,-1,-0.289194882,-772.2283535,-0.089465,-0.190825732,0.845140374,-1.2728168,-5.6619816,9.550686,-564.6336797,-4.818413274,-0.921980488,0.056884959,-0.075452767
18011001,18012001,1801,22.58333,1,Caucasian,5,3,-0.060532038,-0.064528421,2.153957054,2018,Caucasian,Caucasian,1,-2.712131286,-707.6791312,-0.075326935,2.056164787,2.391031299,-2.0736096,-0.46452525,1.5632023,-471.9090763,3.60298393,0.936506496,1.77315933,-0.048945371
18011001,18012002,1801,22.58333,1,Caucasian,5,4,-0.098547996,-0.064528421,2.153957054,2018,Caucasian,Caucasian,1,-1.682949593,-639.231809,-0.10418581,2.056164787,2.391031299,-2.0736096,-0.46452525,1.5632023,-471.9090763,3.60298393,0.936506496,1.77315933,-0.048945371
18011001,18012003,1801,22.58333,1,Caucasian,6,4,-0.11529439,-0.064528421,2.153957054,2018,Caucasian,Asian,-1,-3.39183755,-762.5163417,-0.10860872,2.056164787,2.391031299,-2.0736096,-0.46452525,1.5632023,-471.9090763,3.60298393,0.936506496,1.77315933,-0.048945371
18011001,18012004,1801,22.58333,1,Caucasian,5,4,-0.069486634,-0.064528421,2.153957054,2018,Caucasian,Caucasian,1,-0.389574277,-606.7738015,-0.062671698,2.056164787,2.391031299,-2.0736096,-0.46452525,1.5632023,-471.9090763,3.60298393,0.936506496,1.77315933,-0.048945371
18011002,18012001,1801,17.66667,1,Caucasian,4,5,-0.085464981,-0.085403587,0.482506922,2018,Caucasian,Caucasian,1,-2.712131286,-674.9704364,-0.088747077,0.738732576,0.087244085,2.6742103,-1.4050139,-5.0169797,-368.1709725,3.013959233,1.136181573,0.6580227,-0.050207691
18011002,18012002,1801,17.66667,1,Caucasian,4,4,-0.090510074,-0.085403587,0.482506922,2018,Caucasian,Caucasian,1,-1.682949593,-535.387798,-0.088018787,0.738732576,0.087244085,2.6742103,-1.4050139,-5.0169797,-368.1709725,3.013959233,1.136181573,0.6580227,-0.050207691
18011002,18012003,1801,17.66667,1,Caucasian,7,6,-0.095406134,-0.085403587,0.482506922,2018,Caucasian,Asian,-1,-3.39183755,-702.1462387,-0.071743898,0.738732576,0.087244085,2.6742103,-1.4050139,-5.0169797,-368.1709725,3.013959233,1.136181573,0.6580227,-0.050207691
18011002,18012004,1801,17.66667,1,Caucasian,4,4,-0.054840797,-0.085403587,0.482506922,2018,Caucasian,Caucasian,1,-0.389574277,-575.1493067,-0.052999045,0.738732576,0.087244085,2.6742103,-1.4050139,-5.0169797,-368.1709725,3.013959233,1.136181573,0.6580227,-0.050207691
